"rn","lcSn","bsshNm","telno","adres","etcAdres","zip","lcinfoLa","lcinfoLo","cl","clNm","scopeCd","scope","hmpg"
"603","50032783","(일산서구) 한국태권도아카데미","031-911-8823","경기도 고양시 일산서구 일산동,이화프라자 307호","이화프라자 307호","411-860","37.6894009","126.770734","09","아동안전지킴이집","","",""
"604","50036895","(일산서구) 한울태권도","031-922-2208","경기도 고양시 일산서구 탄현동,198 일신삼익상가","198 일신삼익상가","10243","37.6935169","126.7671284","09","아동안전지킴이집","","",""
"605","50036922","(일산서구) 후곡문고","031-925-4300","경기도 고양시 일산서구 일산동,1059 지하1층","1059 지하1층","10375","37.6791018","126.7637733","09","아동안전지킴이집","","",""
"606","50036908","(일산서구)CU탄현큰마을","031-925-3661","경기도 고양시 일산서구 탄현동,한일상가 106 107호","한일상가 106 107호","10241","37.698933","126.7655079","09","아동안전지킴이집","","",""
"607","50010780","(일산서구)대우부동산","031-923-0041","경기도 고양시 일산서구 가좌3로 47-0,103호","103호","10209","37.6882771","126.7176578","09","아동안전지킴이집","","",""
"608","50040037","(주)야쿠르트 신도","--","서울특별시 은평구 연서로37길 35-1","","03343","37.6245775","126.9272364","09","아동안전지킴이집","","",""
"609","50031620","(주)한국야쿠르트","061-762-5225","전라남도 광양시 중마용소길 76-0","","57783","34.9411393","34.9411393","09","아동안전지킴이집","","",""
"610","50016352","(진천군)CU광혜원문화점","043-535-7776","충청북도 진천군 중리1길 17-0","","27805","36.9898037","127.4419999","09","아동안전지킴이집","","",""
"611","50016339","(진천군)CU진천이월점","043-537-4437","충청북도 진천군 진광로 794-1","","27815","36.9311225","127.4291373","09","아동안전지킴이집","","",""
"612","50016348","(진천군)갑을하이마트","043-537-0052","충청북도 진천군 진광로 925-0","","27809","36.9414689","127.4293632","09","아동안전지킴이집","","",""
"613","50016325","(진천군)건강종합약국","043-534-5577","충청북도 진천군 중앙동로 100-0","","27834","36.8587247","127.4447149","09","아동안전지킴이집","","",""
"614","50016332","(진천군)나누리약국","043-534-7177","충청북도 진천군 중앙북1길 15-0","","27831","36.8600996","127.4400396","09","아동안전지킴이집","","",""
"615","50016293","(진천군)농협주유소","043-532-9701","충청북도 진천군 금사로 400-0","","","0.00231743","-0.00017166","09","아동안전지킴이집","","",""
"616","50016307","(진천군)동백하이퍼마켓","043-534-0075","충청북도 진천군 장관2길 153-1","","27844","36.8710812","127.4392753","09","아동안전지킴이집","","",""
"617","50016353","(진천군)만승약국","043-535-2812","충청북도 진천군 장기길 94-0","","27805","36.9894828","127.4446646","09","아동안전지킴이집","","",""
"618","50016289","(진천군)백곡주유소","043-532-5009","충청북도 진천군 백곡로 926-0","","27823","36.881529","127.3783306","09","아동안전지킴이집","","",""
"619","50016290","(진천군)북경반점","043-532-4646","충청북도 진천군 백곡로 929-0","","27823","36.8818653","127.3788888","09","아동안전지킴이집","","",""
"620","50016303","(진천군)산호훼미리마트","043-533-4006","충청북도 진천군 성중로 59-0","","27844","36.8688147","36.8688147","09","아동안전지킴이집","","",""
"621","50016284","(진천군)삼보문구","043-533-2367","충청북도 진천군 중앙서로 37-4","","27833","36.8562979","127.4422205","09","아동안전지킴이집","","",""
"622","50016314","(진천군)세진할인마트","043-532-0271","충북 진천군 문백면 봉죽리  257-4","","365-861","36.784699","127.4288135","09","아동안전지킴이집","","",""
"623","50016327","(진천군)옵티마성심약국","043-533-8330","충청북도 진천군 덕금로 818-0","","27852","36.9125968","127.5081919","09","아동안전지킴이집","","",""
"624","50016336","(진천군)용이네식당","043-537-0939","충청북도 진천군 송림8길 14-0","","","36.9300738","127.4303125","09","아동안전지킴이집","","",""
"625","50016358","(진천군)우주체육관","043-536-3557","충청북도 진천군 초금로 706-0","","","36.9075074","36.9075074","09","아동안전지킴이집","","",""
"626","50016346","(진천군)이마트24 광혜원우리점","043-535-1637","충청북도 진천군 화랑6길 8-3","","27804","36.9895299","127.4393619","09","아동안전지킴이집","","",""
"627","50016340","(진천군)이월문구사","043-536-8928","충청북도 진천군 진광로 790-1","","27815","36.9307082","127.4291853","09","아동안전지킴이집","","",""
"628","50016361","(진천군)이월택시부","043-536-8770","충청북도 진천군 진광로 793-0","","27814","36.9310031","36.9310031","09","아동안전지킴이집","","",""
"629","50016324","(진천군)이정환약국","043-533-2981","충청북도 진천군 중앙동로 81-1","","27833","36.85724841","127.4447161","09","아동안전지킴이집","","",""
"630","50016323","(진천군)임온누리약국","043-534-0051","충청북도 진천군 중앙서로 32-0","","27832","36.8568013","36.8568013","09","아동안전지킴이집","","",""
"631","50016328","(진천군)정문약국","043-535-1211","충청북도 진천군 중앙북2길 2-4","","","36.8587757","127.4402175","09","아동안전지킴이집","","",""
"632","50016329","(진천군)조은약국","043-533-8845","충청북도 진천군 중앙동6길 15-0","","27833","36.8569518","127.4433035","09","아동안전지킴이집","","",""
"633","50016302","(진천군)주공마트(주공뉴할인마트)","043-534-5353","충청북도 진천군 중앙서로 89-0","","27839","36.8511227","127.4416862","09","아동안전지킴이집","","",""
"634","50031744","(진천군)주공할인마트","043-535-1333","충청북도 진천군 화랑길 64-6","","27802","36.9952955","36.9952955","09","아동안전지킴이집","","",""
"635","50016356","(진천군)진놀이터","043-536-9987","충청북도 진천군 초금로 710-0","","27853","36.9078042","127.5085929","09","아동안전지킴이집","","",""
"636","50033640","(진천군)청운문구사(진천중)","043-533-3044","충청북도 진천군 성중로 27-3","","27844","36.8663732","127.4461288","09","아동안전지킴이집","","",""
"637","50016363","(진천군)청주상회","043-532-6046","충청북도 진천군 초동로 156-4","","27858","36.8467634","127.5389334","09","아동안전지킴이집","","",""
"638","50016360","(진천군)청주약국","043-536-4202","충청북도 진천군 초금로 760-0","","27852","36.9121303","127.5065452","09","아동안전지킴이집","","",""
"639","50016301","(진천군)초원휴게소","043-533-9234","충청북도 진천군 문사로 3-0","","27825","36.8287109","127.3939031","09","아동안전지킴이집","","",""
"640","50016364","(진천군)초평농협 용산지소","043-838-3002","충청북도 진천군 원댕이길 11-0","","27861","36.7810743","127.5360894","09","아동안전지킴이집","","",""
"641","50016331","(진천군)큰사랑약국","043-532-1275","충청북도 진천군 중앙북로 63-0","","27831","36.8586665","127.4438182","09","아동안전지킴이집","","",""
"642","50016286","(진천군)태흥냉면","043-535-7077","충북 진천군 진천읍 읍내리 324-1","","365-808","36.8558859","127.4427618","09","아동안전지킴이집","","",""
"643","50016321","(진천군)평화약국","043-533-3919","충청북도 진천군 상산로 83-0","","27833","36.8547706","127.4432296","09","아동안전지킴이집","","",""
"644","50016338","(진천군)하나로약국","043-537-5333","충청북도 진천군 중앙북로 32-0","","27832","36.8587315","127.4403861","09","아동안전지킴이집","","",""
"645","50016362","(진천군)홍이네식당","043-532-6112","충청북도 진천군 초동로 20-0","","27858","36.8453086","127.5242311","09","아동안전지킴이집","","",""
"646","50016347","(진천군)화랑문구사(광혜원면)","043-535-7595","충청북도 진천군 중리1길 7-0","","27805","36.9902874","127.4413785","09","아동안전지킴이집","","",""
"647","50039903","(평택시)CU(덕동행운점)","--","경기도 평택시 매봉산5길 2-0","","17887","36.9960805","127.1054997","09","아동안전지킴이집","","",""
"648","50037934","(평택시)CU(송탄독곡점)","031-611-4351","경기도 평택시 지산천로 40-0","","17720","37.0828632","127.0628999","09","아동안전지킴이집","","",""
"649","50039909","(평택시)CU(송탄동산점)","031-611-6034","경기도 평택시 특구로19번길 48-0","","17774","37.0675164","127.0605137","09","아동안전지킴이집","","",""
"650","50039912","(평택시)CU(송탄창전점)","031-611-3337","경기도 평택시 서정로 232-0","","17776","37.0657013","127.0588943","09","아동안전지킴이집","","",""
"651","50037929","(평택시)CU(안중성심점)","--","경기도 평택시 안중로18번길 46-0","","17940","36.9837522","126.9270458","09","아동안전지킴이집","","",""
"652","50039469","(평택시)CU(평택군문점)","031-654-7212","경기도 평택시 원평로 13-0,상가 107호","상가 107호","17922","36.9875251","127.0860878","09","아동안전지킴이집","","",""
"653","50039906","(평택시)CU(평택석정점)","031-684-0096","경기도 평택시 포승장안로 96-0","","17814","36.996973","126.8986728","09","아동안전지킴이집","","",""
"654","50039473","(평택시)CU(평택이충점)","031-667-2105","경기도 평택시 이충로 93-15","","17734","37.0618955","127.0676331","09","아동안전지킴이집","","",""
"655","50039916","(평택시)CU(평택칠원점)","031-668-1494","경기도 평택시 원칠원길 51-0","","17726","37.0312495","127.1004567","09","아동안전지킴이집","","",""
"656","50037933","(평택시)CU(포승대로점)","--","경기도 평택시 서동대로 1151-0","","17814","36.9829462","126.8817008","09","아동안전지킴이집","","",""
"657","50037935","(평택시)GS25(미주점)","031-665-2501","경기도 평택시 이충로 60-0","","17732","37.0624399","127.0692568","09","아동안전지킴이집","","",""
"658","50041793","(평택시)GS25(소사해링턴점)","--",",평택시 소사동 16-8","평택시 소사동 16-8","","0.0","0.0","09","아동안전지킴이집","","",""
"659","50039845","(평택시)GS25(송탄부영점)","031-665-5693","경기도 평택시 이충로 93-20","","17734","37.061361","127.0661329","09","아동안전지킴이집","","",""
"660","50039907","(평택시)GS25(송탄삼익점)","031-665-2509","경기도 평택시 경기대로 1578-0","","17720","37.0854078","127.063341","09","아동안전지킴이집","","",""
"661","50039468","(평택시)GS25(평택세교사랑점)","031-657-0145","경기도 평택시 잔다리1길 14-0","","17827","37.004787","127.0786117","09","아동안전지킴이집","","",""
"662","50039847","(평택시)GS25(평택자이점)","031-651-2143","경기도 평택시 상서재로 50-0","","17845","37.0190248","127.1021179","09","아동안전지킴이집","","",""
"663","50039795","(평택시)GS25)(팽성오성점)","031-658-7165","경기도 평택시 팽성송화로 41-0","","17981","36.95202","127.052671","09","아동안전지킴이집","","",""
"664","50030155","(평택시)HY(서평택점)","031-655-0445","경기도 평택시 통복시장로48번길 16-0,74-6","74-6","17892","36.9996922","36.9996922","09","아동안전지킴이집","","",""
"665","50039860","(평택시)HY(평택점)","031-655-1936","경기도 평택시 조개터로34번길 50-0","","17904","36.9894905","127.1051276","09","아동안전지킴이집","","",""
