"serial_no","place_name","phone_number","address","zip_code","sigungu","sido"
"50040480","cu(서초효령점)","02-521-1121","서울특별시 서초구 반포대로14길 42-0","06653","서울특별시","서울"
"50021508","cu(성산점)","054-931-4994","경상북도 성주군 성주읍2길 13-0","40029","성주군","경북"
"50039649","cu(수원과학대점)","031-352-4833","경기도 화성시 세자로 292-0","18516","화성시","경기"
"50040667","cu(신정돋질로점)","052-266-1129","울산광역시 남구 돋질로8번길 10-0","44677","울산광역시","울산"
"50021509","cu(찬현점)","054-931-8355","경상북도 성주군 성주로 3226-0 3226","719-802","성주군","경북"
"50021515","cu(초전점)","054-931-2988","경북 성주군 초전면 대장리  655-3","719-812","성주군","경북"
"50007698","cu(한세대점)","--","경기도 군포시 고산로151번길 18-0 대승빌딩 104호","15853","군포시","경기"
"50039532","cu(화성병점타운점)","031--","경기도 화성시 효행로 1060-0","18405","화성시","경기"
"50039412","cu(화성장지ic점)","031-377-5179","경기도 화성시 경기동로 490-0 장지동808-3","18510","화성시","경기"
"50039544","cu(화성정남점)","031-373-2035","경기도 화성시 발안로 1151-0","18515","화성시","경기"
"50040488","cu(효령로점)","02-598-1727","서울특별시 서초구 남부순환로315길 100-0","06709","서울특별시","서울"
"50014015","cu(휘경주공점)","02-2214-2752","서울 동대문구 휘경동 51-1","","동대문구","서울"
"50042160","cudud","","서울 영등포구 영신로 220   KnK 디지털타워 104호","","영등포구","서울"
"50042225","cudud","","서울 영등포구 영신로 220   KnK 디지털타워 104호","","영등포구","서울"
"50039981","cu가촌이지2차점","--","경상남도 양산시 물금로 75-0","50655","양산시","경남"
"50040363","cu강릉경포해변점","033-641-1634","강원도 강릉시 창해로 427-0","25460","강릉시","강원"
"50043499","cu거제아주행운점","--","경상남도 거제시 아주1로 48-0","53305","거제시","경남"
"50013914","cu경동사거리점","02-959-2391","서울특별시 동대문구 용두동 52-1","130-818","서울특별시","서울"
"50040395","cu경성큰마을점","--","대전광역시 서구 대덕대로162번길 43-0 cu경성큰마을점","35265","대전광역시","대전"
"50020024","cu광덕점","061-375-3907","전라남도 화순군 화순읍 만연리 238-8","58117","화순군","전남"
"50039995","cu광양용강송보점","061-7625-0205","전라남도 광양시 와룡길 31-0 cu광양용강송보점","57747","광양시","전남"
"50039996","cu광양황금알점","061-772-3301","전라남도 광양시 학연로 2-0 cu광양황금알점","57707","광양시","전남"
"50043279","cu광주효천점","--","광주광역시 남구 효우2로 92-0","61768","광주광역시","광주"
"50042652","cu구월자올아이점","032-426-0519","인천광역시 남동구 문화로133번길 8-9","21559","인천광역시","인천"
"50038875","cu군산대원룸점","063-471-0915","전라북도 군산시 미룡동","54156","군산시","전북"
"50039984","cu금산휴먼시아점","055-383-8654","경상남도 양산시 금산2길 12-0","50640","양산시","경남"
"50038851","cu금암파크점","063-252-7199","전라북도 전주시 덕진구 용산1길 12-0 금암상가","54933","전주시","전북"
"50017247","cu기지시점","041-355-0009","충남 당진군 송악읍 기지시리 155-27","343-825","당진군","충남"
"50038399","cu김해진례점","055-346-2609","경상남도 김해시 고모로327번길 2-0","50875","김해시","경남"
"50040896","cu내당행복점","053-522-0287","대구광역시 서구 서대구로7길 23-0","41852","대구","대구"
"50040820","cu논산양촌점","041-741-6585","충청남도 논산시 황산벌로 448-0","33022","논산시","충남"
"50008851","cu능곡주공9단지점","031-317-9104","경기도 시흥시 능곡중앙로 34-0","14995","시흥시","경기"
"50019164","cu담양행복점","061-383-4519","전라남도 담양군 추성로 1343-0","57340","담양군","전남"
"50043420","cu당동점","--","경상남도 고성군 거류로 657-1 cu당동점","52925","고성군","경남"
"50040897","cu대구두류역점","053-522-6366","대구광역시 서구 달구벌대로 1729-1","41857","대구","대구"
"50043408","cu대원스타일점","--","경상남도 창원시 성산구 대원로27번길 11-0 대원로27번길 11","51416","창원시","경남"
"50040279","cu대전봉명 호반점","042-825-3595","대전 유성구 도안동로 523","","유성구","대전"
"50040293","cu대전송림점","042-824-1131","대전 유성구 하기동512","","유성구","대전"
"50040300","cu대전죽동점","042-825-4530","대전 유성구 죽동719-1","","유성구","대전"
"50043759","cu도남사람점","055-641-0707","통영시 데매3길33","","통영시","경남"
"50039381","cu동탄유보라","031-000-0000","경기도 화성시 동탄대로12길 17-0","18486","화성시","경기"
"50040397","cu둔산뷰티점","--","대전광역시 서구 둔산동 cu둔산뷰티점","35250","대전광역시","대전"
"50039063","cu만성법원점","--","전라북도 전주시 덕진구 만성중앙로 35-0 108호","54860","전주시","전북"
"50043762","cu미수공원점","055-646-5385","통영시 미수해안로36","","통영시","경남"
"50040678","cu밀성점","055-353-7112","경상남도 밀양시 북성로6길 2-0 0","50422","밀양시","경남"
"50040684","cu방촌점","053-983-6555","대구광역시 동구 동촌로 267-0","41146","대구","대구"
"50033647","cu보은터미널점","043-544-4415","충청북도 보은군 삼산로1길 25-4","376-807","보은군","충북"
"50040679","cu삼문타워점","055-351-1688","경상남도 밀양시 삼문동 510-1","","밀양시","경남"
"50041858","cu삼산주공점","032-512-3599","인천광역시 부평구 충선로 303-0","21323","인천광역시","인천"
"50040859","cu서산청구점","--","충청남도 서산시 둔당로 105-9","32015","서산시","충남"
"50039982","cu석산한신점","055-383-3777","경상남도 양산시 석산1길 10-0","50638","양산시","경남"
"50035911","cu성당포스코더샵점","--","대구광역시 달서구 장기로 125-21","42677","대구","대구"
"50040565","cu센텀호텔점","--","부산광역시 해운대구 센텀3로 20-0 벡스코비지니스호텔 1층","48060","부산광역시","부산"
"50040602","cu송현원룸점","053-201-0046","대구광역시 달서구 월배로74길 11-0","42820","대구","대구"
"50039588","cu시흥행운점","031-494-1070","경기도 시흥시 군자로 474-0 1층 101호","15071","시흥시","경기"
"50015277","cu신봉점","043-266-8119","충청북도 청주시 흥덕구 신봉동 170-7번지","28456","청주시","충북"
"50040326","cu아이원점","--","경기도 의정부시 신곡동","11777","의정부시","경기"
"50039059","cu아중지구점","063-245-5354","전라북도 전주시 덕진구 산정2길 13-0 산정동 865-3","55015","전주시","전북"
"50040396","cu월평초점","--","대전광역시 서구 월평서로 8-0","35225","대전광역시","대전"
"50040312","cu유성봉산점","--","대전시 유성구 봉산동234-12","","대전시","대전"
"50023434","cu의령서동점","055-574-2266","경상남도 의령군 의병로7길 9-1","52138","의령군","경남"
"50040353","cu의정부가능로점","--","경기도 의정부시 가능동","11677","의정부시","경기"
"50020418","cu이동파크빌점","--","경상북도 포항시 남구 포스코대로 159-0","37677","포항시","경북"
"50039084","cu익산뉴장신점","063-856-7737","전라북도 익산시 군익로 415-0 CU익산뉴장신점","54657","익산시","전북"
"50039079","cu익산대학로점","063-853-9725","전라북도 익산시 동서로5길 96-0 CU익산대학로점","54647","익산시","전북"
"50039081","cu익산망성점","--","전라북도 익산시 신작길 1-0 CU익산망성점","54515","익산시","전북"
"50039085","cu익산모현점","063-854-1035","전라북도 익산시 고현로8길 1-0 CU익산모현점","54661","익산시","전북"
"50039074","cu익산부송센터점","--","전라북도 익산시 부송1로 67-1 CU익산부송센터점","54562","익산시","전북"
"50039078","cu익산부송점","063-832-5612","전라북도 익산시 부송1로 160-0 CU익산부송점","54558","익산시","전북"
"50039076","cu익산영등원룸점","063-836-0200","전라북도 익산시 궁동로1길 14-0 CU익산영등원룸점","54542","익산시","전북"
"50039080","cu익산영등점","063-836-7994","전라북도 익산시 고봉로18길 13-0 cu익산영등점","54643","익산시","전북"
"50039083","cu익산예다음점","063-833-3685","전라북도 익산시 선화로69길 30-0 CU익산예다음점","54559","익산시","전북"
"50038852","cu인후어울림","063-246-5239","전라북도 전주시 덕진구 심방죽5길 1-0 cu인후어울림점","54920","전주시","전북"
"50039062","cu전북대 병원점","063-253-0025","전라북도 전주시 덕진구 건지로 12-0 금암동 1596-18","54907","전주시","전북"
"50038849","cu전주진흥점","063-273-1682","전라북도 전주시 덕진구 호성로 170-0 상가동","54902","전주시","전북"
"50039591","cu정왕본동점","031-431-5411","경기도 시흥시 군서마을로 18-4 CU정왕본동점","15052","시흥시","경기"
"50041461","cu정읍단풍점","--","전라북도 정읍시 연지7길 38-0 cu편의점","56158","정읍시","전북"
"50038924","cu주안진주점","--","인천광역시 미추홀구 한나루로573번길 12-3 1층","22152","인천광역시","인천"
"50043755","cu죽림해안로점","055-645-1585","죽림해안로118-5","","","주소불명"
"50040035","cu중랑이화교제일점","02-957-7339","서울특별시 중랑구 중랑역로 87-0","02101","서울특별시","서울"
"50033208","cu진주 평거점","055-744-1533","경상남도 진주시 평거로9번길 18-0 진주시 평거동 200-1","52701","진주시","경남"
"50033214","cu진주파란하늘점","055-742-0211","경상남도 진주시 평거동 진주시 평거동 723-4","52649","진주시","경남"
"50033254","cu진주혁신도시 플라워점","055-761-9095","경상남도 진주시 금산로 107-0 CU진주혁신플라워점","52630","진주시","경남"
"50043406","cu창원상남그린점","--","경상남도 창원시 성산구 토월로27번길 18-0 1층","51507","창원시","경남"
"50043410","cu창원성원2단지점","--","경상남도 창원시 성산구 원이대로 774-0 동산로48번길 79","51499","창원시","경남"
"50000006","cu춘천운교로타리점","033-244-0081","춘천시 운교동  174-4","200-080","춘천시","강원"
"50036059","cu태안읍성점","041-674-2722","충청남도 태안군 태안읍 남문리 278-15","32142","태안군","충남"
"50043761","cu통영도경점","055-649-6663","통영시 데매1길17-1","","통영시","경남"
"50043760","cu통영동백점점","055-645-8606","통영시 도리2길 5-4","","통영시","경남"
"50043758","cu통영해모로점","--","북신로22 119동106,107호","","","주소불명"
"50040796","cu편의점","--","경상남도 함안군 법수로 577-0","52057","함안군","경남"
"50033787","cu편의점","--","부산광역시 서구 구덕로148번길 3-0 서구라온점","602-055","부산광역시","부산"
"50035480","cu편의점","063-352-6822","전라북도 장수군 장천로 188-0","55633","장수군","전북"
"50000888","cu편의점","033-458-1144","강원도 철원군 서면 와수리 와수로 11","269-845","철원군","강원"
"50012344","cu편의점","02-355-0350","서울 은평구 진관동 279-72","122-200","은평구","서울"
"50043713","cu편의점 삼랑진역점","055-355-3360","경상남도 밀양시 천태로 71-1","50467","밀양시","경남"
"50039004","cu편의점 중리타운점","042-626-1326","대전광역시 대덕구 중리동 254-6","34428","대전광역시","대전"
